Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
34020,Fine Particulate Matter,2015-06-15,12,21,13,12,8,10,16,24,24,14,8,8,7,6,5,5,7,7,8,10,13,8,1,1
34020,Fine Particulate Matter,2015-06-16,1,1,2,2,2,2,1,1,0,3,4,3,3,2,3,3,5,5,1,3,3,2,1,1
34020,Fine Particulate Matter,2015-06-17,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,2,1,1,1,3,1
34020,Fine Particulate Matter,2015-06-18,1,1,3,3,5,4,6,7,10,13,14,15,21,11,14,17,17,17,19,25,24,22,17,15
34020,Fine Particulate Matter,2015-06-19,14,7,7,8,4,2,3,2,1,1,1,0,0,1,2,3,3,3,4,1,1,2,2,3
34020,Fine Particulate Matter,2015-06-20,4,4,3,3,2,3,2,0,0,0,0,1,3,4,6,11,8,10,11,11,10,13,14,14
34020,Fine Particulate Matter,2015-06-21,12,12,12,13,12,13,13,14,16,16,10,6,6,6,9,10,9,8,7,6,5,6,6,7
34020,Fine Particulate Matter,2015-06-22,6,7,6,6,6,6,5,5,5,7,13,13,11,9,8,8,6,8,9,7,7,7,4,7
34020,Fine Particulate Matter,2015-06-23,4,8,10,5,5,4,8,9,11,8,7,2,0,1,1,1,2,3,2,2,2,2,2,3
34020,Fine Particulate Matter,2015-06-24,3,2,1,1,2,2,3,3,3,7,4,4,10,8,6,10,11,12,16,11,10,9,10,9
34020,Fine Particulate Matter,2015-06-25,9,10,10,10,11,14,12,14,10,9,9,9,9,9,7,5,8,8,10,9,11,12,14,12
34020,Fine Particulate Matter,2015-06-26,11,9,9,9,8,6,6,6,4,4,3,2,2,2,4,3,4,4,5,4,4,7,7,6
34020,Fine Particulate Matter,2015-06-27,4,6,7,13,5,3,3,4,5,6,5,7,7,4,6,6,5,7,9,8,4,2,2,1
34020,Fine Particulate Matter,2015-06-28,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0
34020,Fine Particulate Matter,2015-06-29,0,1,1,2,2,3,5,5,3,3,4,6,9,11,13,10,9,10,9,10,13,12,11,10
34020,Fine Particulate Matter,2015-06-30,12,17,17,19,17,12,11,11,10,8,8,7,8,9,8,10,12,14,15,17,18,22,25,21
34020,Fine Particulate Matter,2015-07-01,22,20,23,24,19,17,6,1,1,1,1,1,2,1,1,2,5,7,8,8,7,7,11,8
34020,Fine Particulate Matter,2015-07-02,5,4,3,3,3,2,2,2,2,1,2,2,2,4,3,3,1,0,1,1,2,2,1,1
34020,Fine Particulate Matter,2015-07-03,1,1,1,1,1,3,3,2,2,3,4,3,3,3,3,3,5,8,9,8,6,10,8,12
34020,Fine Particulate Matter,2015-07-04,15,15,13,12,11,11,10,7,6,6,7,7,8,9,9,10,11,12,12,15,20,21,12,16
34020,Fine Particulate Matter,2015-07-05,16,15,14,15,24,31,25,22,20,20,17,15,15,15,16,16,14,14,15,18,23,25,26,25
34020,Fine Particulate Matter,2015-07-06,19,18,20,20,21,21,21,23,27,24,23,21,20,18,17,17,18,18,16,17,19,16,16,17
34020,Fine Particulate Matter,2015-07-07,22,25,25,23,22,20,17,14,15,18,23,23,23,16,21,11,2,3,2,2,7,11,3,2
34020,Fine Particulate Matter,2015-07-08,4,6,6,8,8,6,5,5,6,4,3,5,6,9,8,4,5,7,7,8,8,9,9,8
34020,Fine Particulate Matter,2015-07-09,11,11,11,11,12,13,16,22,22,18,15,16,14,13,12,11,10,9,9,9,11,10,8,8
34020,Fine Particulate Matter,2015-07-10,9,10,11,12,11,11,10,8,8,8,7,10,9,8,7,8,7,9,13,13,8,7,9,10
34020,Fine Particulate Matter,2015-07-11,12,14,14,15,16,16,17,14,12,12,13,13,11,10,12,11,11,12,13,13,12,14,14,14
34020,Fine Particulate Matter,2015-07-12,14,15,16,16,15,15,15,13,13,14,15,15,16,17,17,15,12,11,12,11,12,13,15,15
